pid,composition,lml,white_added,second_exception
256,p*r,826.234000521,False,False
256,l+r+p,802.641386731,False,False
256,l+r*p,879.164223058,False,False
256,l*r+p,796.991497115,False,False
256,l*p+r,-458.97606414,False,False
256,l*r*p,879.015645523,False,False
257,l,-585.310995431,False,False
257,p,-595.620738307,False,False
257,r,1022.55749248,False,False
257,l+r,1022.83753194,False,False
257,l+p,-108.067450451,False,False
257,p+r,81.671821731,True,False
257,l*r,-595.620731301,False,False
257,l*p,-585.313489293,False,False
257,p*r,1052.87798171,False,False
257,l+r+p,-108.726372135,True,False
257,l+r*p,1053.10411592,False,False
257,l*r+p,-568.499330942,False,False
257,l*p+r,651.519900673,False,False
257,l*r*p,-595.620730221,False,False
258,l,-1236.81242656,False,False
258,p,-1246.17169489,False,False
258,r,213.552246907,False,False
258,l+r,213.560929314,False,False
258,l+p,-997.26434282,False,False
258,p+r,213.552245306,False,False
258,l*r,-75.195057876,True,False
258,l*p,-108.076196073,True,False
258,p*r,266.211507304,False,False
258,l+r+p,185.377400267,False,False
258,l+r*p,289.859864353,False,False
258,l*r+p,230.170638677,False,False
258,l*p+r,-1069.72947699,False,False
258,l*r*p,262.71639441,False,False
259,l,-361.26753704,False,False
259,p,-321.776611911,True,False
259,r,753.424282817,False,False
259,l+r,752.104275719,False,False
259,l+p,-181.610075909,False,False
259,p+r,-314.563099488,False,False
259,l*r,-361.134760813,False,False
259,l*p,-18.9905453689,False,False
259,p*r,801.543975504,False,False
259,l+r+p,52.2475016557,True,False
259,l+r*p,800.424549481,False,False
259,l*r+p,-205.097666887,False,False
259,l*p+r,-259.695829763,False,False
259,l*r*p,-361.134756169,False,False
260,l,-725.936032915,False,False
260,p,-725.594659472,False,False
260,r,366.663042152,False,False
260,l+r,-4.13970883554,True,False
260,l+p,-724.46664849,False,False
260,p+r,-4.0174187746,True,False
260,l*r,-8.8423262929,True,False
260,l*p,-313.167491112,True,False
260,p*r,444.259205904,False,False
260,l+r+p,366.433528291,False,False
260,l+r*p,1.79945791353,True,False
260,l*r+p,-586.779410169,False,False
260,l*p+r,-313.165406983,False,False
260,l*r*p,310.907881434,False,False
261,l,-1588.54158673,False,False
261,p,-1588.55125405,False,False
261,r,-784.697940481,False,False
261,l+r,-862.200402855,True,False
261,l+p,-1459.81519832,False,False
261,p+r,-784.697940443,True,False
261,l*r,-819.755429579,False,False
261,l*p,-1440.87453499,False,False
261,p*r,-749.43017349,False,False
261,l+r+p,-755.521501245,False,False
261,l+r*p,-713.916221825,True,False
261,l*r+p,-1655.6905094,False,False
261,l*p+r,-3106.44407224,False,False
261,l*r*p,-755.514663021,False,False
262,l,-488.759900986,False,False
262,p,-487.501995557,False,False
262,r,733.231789104,False,False
262,l+r,53.1746247576,True,False
262,l+p,-307.565499964,False,False
262,p+r,748.809431472,False,False
262,l*r,-487.501969069,False,False
262,l*p,-737.187902771,True,True
262,p*r,56.0546706625,True,False
262,l+r+p,784.646747889,False,False
262,l+r*p,788.083099414,False,False
262,l*r+p,-310.244729568,False,False
262,l*p+r,19.6507932346,True,False
262,l*r*p,-487.501973037,False,False
263,l,-592.229014716,False,False
263,p,-601.7221005,False,False
263,r,733.28410512,False,False
263,l+r,734.774702491,False,False
263,l+p,726.032346472,False,False
263,p+r,43.5420644211,True,False
263,l*r,37.5594117783,True,False
263,l*p,-351.794101302,False,False
263,p*r,798.397388676,False,False
263,l+r+p,-215.991047526,False,False
263,l+r*p,812.838937146,False,False
263,l*r+p,-577.256371527,False,False
263,l*p+r,-592.225172256,False,False
263,l*r*p,-601.722097134,False,False
264,l,-956.174907794,False,False
264,p,-957.182736341,False,False
264,r,-0.026319598471,False,False
264,l+r,1.35118950473,False,False
264,l+p,-929.046806479,False,False
264,p+r,-128.993317968,False,False
264,l*r,-175.555163237,True,False
264,l*p,-294.281800954,True,False
264,p*r,91.8748168183,False,False
264,l+r+p,0.767825949996,False,False
264,l+r*p,91.9816270041,False,False
264,l*r+p,-365.986430544,True,False
264,l*p+r,-878.819484033,False,False
264,l*r*p,35.5483642984,False,False
265,l,-549.431362132,False,False
265,p,-265.770564109,False,False
265,r,479.6210631,False,False
265,l+r,478.834894878,False,False
265,l+p,-544.11983775,False,False
265,p+r,479.621058722,False,False
265,l*r,-548.886682408,False,False
265,l*p,-439.475781061,False,False
265,p*r,368.396977741,False,False
265,l+r+p,473.072155418,False,False
265,l+r*p,511.409640676,False,False
265,l*r+p,-548.886696793,False,False
265,l*p+r,-439.477557822,False,False
265,l*r*p,-548.88668322,False,False
266,l,-460.066987821,False,False
266,p,-458.122831476,False,False
266,r,649.562646039,False,False
266,l+r,635.766149708,False,False
266,l+p,-460.066990062,False,False
266,p+r,-246.521265326,False,False
266,l*r,-458.122725056,False,False
266,l*p,-466.913441235,False,False
266,p*r,696.340311352,False,False
266,l+r+p,-234.011084154,False,False
266,l+r*p,705.079352228,False,False
266,l*r+p,-247.266722708,False,False
266,l*p+r,-453.689445954,False,False
266,l*r*p,-458.122721889,False,False
267,l,-1666.00657363,False,False
267,p,-1669.01161807,False,False
267,r,-1221.8846003,False,False
267,l+r,-1227.94889871,False,False
267,l+p,-1631.31990052,False,False
267,p+r,-1221.88460017,False,False
267,l*r,-1241.62219629,False,False
267,l*p,-1255.9366286,False,False
267,p*r,-1259.00887156,False,False
267,l+r+p,-1492.6329098,False,False
267,l+r*p,-1254.55671828,False,False
267,l*r+p,-1714.23956315,False,False
267,l*p+r,-1716.58603811,False,False
267,l*r*p,-1231.61876634,False,False
268,l,-551.003151061,False,False
268,p,-549.647010137,False,False
268,r,439.714979852,False,False
268,l+r,441.957570845,False,False
268,l+p,-550.125233169,False,False
268,p+r,-549.834068061,False,False
268,l*r,-549.646996032,False,False
268,l*p,53.690536478,False,False
268,p*r,373.992057672,False,False
268,l+r+p,-550.167730921,False,False
268,l+r*p,506.341834673,False,False
268,l*r+p,-384.645013481,False,False
268,l*p+r,-1.61808495375,True,False
268,l*r*p,-549.646997196,False,False
269,l,-288.357113102,False,False
269,p,54.0210124331,False,False
269,r,815.723967679,False,False
269,l+r,813.946881397,False,False
269,l+p,-193.712353777,False,False
269,p+r,739.58239946,False,False
269,l*r,-286.095099736,False,False
269,l*p,-292.495411717,False,False
269,p*r,858.076779733,False,False
269,l+r+p,352.54666347,False,False
269,l+r*p,845.662286971,False,False
269,l*r+p,790.521965703,False,False
269,l*p+r,-297.086541065,False,False
269,l*r*p,-286.09510387,False,False
270,l,-1176.23238086,False,False
270,p,-1186.69466346,False,False
270,r,280.664203925,False,False
270,l+r,280.691003313,False,False
270,l+p,-851.305293059,False,False
270,p+r,253.063068479,False,False
270,l*r,269.617417561,False,False
270,l*p,-1176.23238987,False,False
270,p*r,344.139944644,False,False
270,l+r+p,195.551456208,False,False
270,l+r*p,343.625259644,False,False
270,l*r+p,-464.646205742,False,False
270,l*p+r,-48.7593295047,True,False
270,l*r*p,338.13340158,False,False
271,l,-511.980539839,False,False
271,p,-511.259643166,False,False
271,r,507.099743386,False,False
271,l+r,506.112744735,False,False
271,l+p,-494.539329454,False,False
271,p+r,-506.922711699,False,False
271,l*r,-511.259621792,False,False
271,l*p,-262.755586955,False,False
271,p*r,530.603333131,False,False
271,l+r+p,-362.605841228,False,False
271,l+r*p,557.973470796,False,False
271,l*r+p,-119.608693779,False,False
271,l*p+r,-412.561376774,False,False
271,l*r*p,-511.259622804,False,False
272,l,-464.461991403,False,False
272,p,-464.648704262,False,False
272,r,706.495581244,False,False
272,l+r,705.473899409,False,False
272,l+p,-206.849820736,True,False
272,p+r,706.495584306,False,False
272,l*r,-464.648670305,False,False
272,l*p,-321.577733371,False,False
272,p*r,748.001335148,False,False
272,l+r+p,-442.008502634,False,False
272,l+r*p,763.198596936,False,False
272,l*r+p,-464.648702349,False,False
272,l*p+r,-321.104379903,False,False
272,l*r*p,-464.648676184,False,False
273,l,-1459.136644,False,False
273,p,-1459.16537143,False,False
273,r,-493.861134873,False,False
273,l+r,-493.857700647,False,False
273,l+p,-1454.83124914,False,False
273,p+r,-493.861153183,False,False
273,l*r,-502.079408788,False,False
273,l*p,-1447.781673,False,False
273,p*r,-573.301093542,False,False
273,l+r+p,-492.154885958,True,False
273,l+r*p,-577.39719752,False,False
273,l*r+p,-1490.05553911,False,False
273,l*p+r,-1008.91380821,True,False
273,l*r*p,-401.024251234,False,False
274,l,-564.137648226,False,False
274,p,-567.891778113,False,False
274,r,591.144898744,False,False
274,l+r,591.592440342,False,False
274,l+p,-513.020675641,False,False
274,p+r,596.014205253,False,False
274,l*r,-567.891764765,False,False
274,l*p,-567.891674468,False,False
274,p*r,531.730125217,False,False
274,l+r+p,-273.099954971,False,False
274,l+r*p,616.448729795,False,False
274,l*r+p,-567.891776261,False,False
274,l*p+r,-521.201403271,False,False
274,l*r*p,-567.891764346,False,False
275,l,-576.590997954,False,False
275,p,-577.161349385,False,False
275,r,423.625856324,False,False
275,l+r,423.321929845,False,False
275,l+p,-562.615923322,False,False
275,p+r,-327.506971735,False,False
275,l*r,-577.161338757,False,False
275,l*p,-464.004872648,False,False
275,p*r,423.62585967,False,False
275,l+r+p,416.253633205,False,False
275,l+r*p,-23.7526249748,True,False
275,l*r+p,-303.285375683,False,False
275,l*p+r,136.366143526,False,False
275,l*r*p,-577.161338816,False,False
276,l,-1190.44682476,False,False
276,p,-1200.62484223,False,False
276,r,229.943418253,False,False
276,l+r,231.757997402,False,False
276,l+p,-916.131478364,False,False
276,p+r,225.686191148,False,False
276,l*r,196.901512227,False,False
276,l*p,-1190.44779538,False,False
276,p*r,307.651267228,False,False
276,l+r+p,-771.161112933,False,False
276,l+r*p,311.784798873,False,False
276,l*r+p,-671.07844759,True,False
276,l*p+r,225.686195749,False,False
276,l*r*p,-86.8269125254,True,False
277,l,-482.296855906,False,False
277,p,-482.819671722,False,False
277,r,585.6487186,False,False
277,l+r,585.15773475,False,False
277,l+p,-464.79652067,False,False
277,p+r,-360.617374885,False,False
277,l*r,-482.819645926,False,False
277,l*p,226.754203971,False,False
277,p*r,472.836417094,False,False
277,l+r+p,-329.883300806,False,False
277,l+r*p,652.712329878,False,False
277,l*r+p,-326.616967083,False,False
277,l*p+r,-387.122883649,False,False
277,l*r*p,-482.81964803,False,False
278,l,-651.148309331,False,False
278,p,-646.351051342,False,False
278,r,303.80608957,False,False
278,l+r,303.338051204,False,False
278,l+p,-650.246777106,False,False
278,p+r,303.806772304,False,False
278,l*r,-47.8478354168,True,False
278,l*p,-650.437119414,False,False
278,p*r,357.561716581,False,False
278,l+r+p,297.974913528,False,False
278,l+r*p,357.298252094,False,False
278,l*r+p,-624.764431654,False,False
278,l*p+r,-473.88600985,False,False
278,l*r*p,-47.8478355383,True,False
279,l,-1559.51503763,False,False
279,p,-1606.83148583,True,False
279,r,-925.669662634,False,False
279,l+r,-914.887963643,False,False
279,l+p,-1560.40528092,True,False
279,p+r,-914.887713695,False,False
279,l*r,-1635.77452149,False,False
279,l*p,-1525.1240966,False,False
279,p*r,-1559.511991,True,False
279,l+r+p,-914.887963612,True,False
279,l+r*p,-939.051467069,False,False
279,l*r+p,-1635.76962771,False,False
279,l*p+r,-914.887714516,False,False
279,l*r*p,-1013.6558138,False,False
280,l,-562.412498296,False,False
280,p,-562.167947596,False,False
280,r,396.500098554,False,False
280,l+r,395.738995081,False,False
280,l+p,-555.142676501,False,False
280,p+r,396.500098019,False,False
280,l*r,-562.167937555,False,False
280,l*p,-507.506480793,False,False
280,p*r,432.530558352,False,False
280,l+r+p,-20.6684217809,True,False
280,l+r*p,432.112379321,False,False
280,l*r+p,-562.167949717,False,False
280,l*p+r,-507.555633537,False,False
280,l*r*p,-562.167937214,False,False
281,l,-516.328269722,False,False
281,p,-513.847025848,False,False
281,r,510.977574838,False,False
281,l+r,510.108745645,False,False
281,l+p,-473.390068396,False,False
281,p+r,-1.86878287349,True,False
281,l*r,-515.991047789,False,False
281,l*p,-427.057310541,False,False
281,p*r,550.219607366,False,False
281,l+r+p,500.267889948,False,False
281,l+r*p,549.866681829,False,False
281,l*r+p,-429.207216949,False,False
281,l*p+r,-451.684298868,False,False
281,l*r*p,-515.991045531,False,False
282,l,-1192.65277037,False,False
282,p,-4721.4014877,False,False
282,r,-222.586098144,False,False
282,l+r,-222.594760433,False,False
282,l+p,-1193.00081241,False,False
282,p+r,-222.58609487,False,False
282,l*r,-322.242640339,True,False
282,l*p,-1192.6536789,False,False
282,p*r,-142.26467279,False,False
282,l+r+p,-223.099506666,False,False
282,l+r*p,-143.116085894,False,False
282,l*r+p,-322.242867463,True,False
282,l*p+r,-1174.24475745,False,False
282,l*r*p,-135.044378608,False,False
283,l,-442.773786112,False,False
283,p,-442.392028828,False,False
283,r,782.463364656,False,False
283,l+r,782.193385329,False,False
283,l+p,-267.436177269,False,False
283,p+r,-279.94531699,False,False
283,l*r,-442.391980494,False,False
283,l*p,-354.16154167,False,False
283,p*r,821.600803254,False,False
283,l+r+p,-257.522239898,False,False
283,l+r*p,819.075552889,False,False
283,l*r+p,-442.392014621,False,False
283,l*p+r,15.7072576704,True,False
283,l*r*p,-442.391976082,False,False
284,l,-685.947647542,False,False
284,p,-684.955740803,False,False
284,r,461.144137847,False,False
284,l+r,439.408015118,False,False
284,l+p,-685.947638023,False,False
284,p+r,461.142397311,False,False
284,l*r,-20.4897976105,True,False
284,l*p,-550.970891693,False,False
284,p*r,499.966389184,False,False
284,l+r+p,-693.761446847,True,False
284,l+r*p,465.502152075,False,False
284,l*r+p,-409.933898894,False,False
284,l*p+r,-708.05621989,True,False
284,l*r*p,-20.489797641,True,False
285,l,-1469.93511301,False,False
285,p,-1469.95558696,False,False
285,r,-156.86118137,False,False
285,l+r,-136.020139747,False,False
285,l+p,-1427.80259207,True,False
285,p+r,-136.130706075,False,False
285,l*r,-160.37847319,False,False
285,l*p,-271.065226014,True,False
285,p*r,-478.518467864,False,False
285,l+r+p,-141.923716439,False,False
285,l+r*p,-190.229166932,True,False
285,l*r+p,-158.158817859,False,False
285,l*p+r,-1163.49711457,False,False
285,l*r*p,-1563.23148435,False,False
286,l,-451.062974016,False,False
286,p,-187.655573736,False,False
286,r,721.274736774,False,False
286,l+r,720.020571841,False,False
286,l+p,-188.939357272,False,False
286,p+r,-184.858755969,False,False
286,l*r,-449.180280513,False,False
286,l*p,-301.238709911,False,False
286,p*r,785.396023892,False,False
286,l+r+p,-189.311420235,False,False
286,l+r*p,801.552364281,False,False
286,l*r+p,-184.858706543,False,False
286,l*p+r,-85.3358223516,False,False
286,l*r*p,-449.180277206,False,False
287,l,-479.696642419,False,False
287,p,-454.913181433,False,False
287,r,630.353077396,False,False
287,l+r,630.451763348,False,False
287,l+p,-272.546366705,False,False
287,p+r,630.353070534,False,False
287,l*r,-484.51558219,False,False
287,l*p,-447.1500982,True,False
287,p*r,670.669679298,False,False
287,l+r+p,-194.887631826,False,False
287,l+r*p,712.176935959,False,False
287,l*r+p,-437.566098686,False,False
287,l*p+r,336.910146758,False,False
287,l*r*p,-484.515579475,False,False
288,l,-1068.87667271,False,False
288,p,-1078.77336859,False,False
288,r,506.884141699,False,False
288,l+r,506.897181775,False,False
288,l+p,-823.380667832,False,False
288,p+r,506.884117136,False,False
288,l*r,480.47305628,False,False
288,l*p,-1068.885918,False,False
288,p*r,-189.578912649,False,False
288,l+r+p,-823.609580063,False,False
288,l+r*p,553.665211815,False,False
288,l*r+p,-204.783182011,False,False
288,l*p+r,-1067.13766312,True,False
288,l*r*p,18.3196051976,True,False
289,l,-602.012379857,False,False
289,p,-600.673806915,False,False
289,r,532.443133139,False,False
289,l+r,531.951711593,False,False
289,l+p,-602.012398712,False,False
289,p+r,532.443124172,False,False
289,l*r,-12.1434452327,True,False
289,l*p,-448.811883605,False,False
289,p*r,584.491501875,False,False
289,l+r+p,531.951713006,False,False
289,l+r*p,590.078600608,False,False
289,l*r+p,-600.673815831,False,False
289,l*p+r,-384.233782835,False,False
289,l*r*p,-600.673814232,False,False
290,l,-444.667146122,False,False
290,p,-25.5183967969,False,False
290,r,819.440337777,False,False
290,l+r,818.612049581,False,False
290,l+p,-444.667139247,False,False
290,p+r,-133.092770791,False,False
290,l*r,-442.796373674,False,False
290,l*p,-563.873455249,True,True
290,p*r,850.08228873,False,False
290,l+r+p,-124.416657044,True,False
290,l+r*p,69.2248129004,True,False
290,l*r+p,-27.1451229646,True,False
290,l*p+r,15.8376524078,True,False
290,l*r*p,-442.796369389,False,False
291,l,-1708.3241479,False,False
291,p,-1708.36715133,False,False
291,r,-1317.52680733,False,False
291,l+r,-1317.52679211,False,False
