cid,composition,white_added,second_exception 
629,l*r,True,False
629,l*p,True,False
629,p*r,True,False
629,l+r+p,False,False
629,l+r*p,True,False
629,l*r+p,True,False
629,l*p+r,True,False
629,l*r*p,True,False
630,l,False,False
630,p,False,False
630,r,False,False
630,l+p,False,False
630,l+r,False,False
630,p+r,False,False
630,l*r,True,False
630,l*p,False,False
630,p*r,True,False
630,l+r+p,True,False
630,l+r*p,False,False
630,l*r+p,False,False
630,l*p+r,False,False
630,l*r*p,True,True
631,l,False,False
631,p,False,False
631,r,False,False
631,l+p,False,False
631,l+r,True,False
631,p+r,False,False
631,l*r,False,False
631,l*p,False,False
631,p*r,False,False
631,l+r+p,False,False
631,l+r*p,False,False
631,l*r+p,False,False
631,l*p+r,False,False
631,l*r*p,True,True
632,l,False,False
632,p,False,False
632,r,False,False
632,l+p,False,False
632,l+r,False,False
632,p+r,False,False
632,l*r,False,False
632,l*p,True,False
632,p*r,False,False
632,l+r+p,False,False
632,l+r*p,False,False
632,l*r+p,False,False
632,l*p+r,False,False
632,l*r*p,True,False
633,l,False,False
633,p,False,False
633,r,False,False
633,l+p,False,False
633,l+r,False,False
633,p+r,False,False
633,l*r,True,False
633,l*p,False,False
633,p*r,True,False
633,l+r+p,False,False
633,l+r*p,False,False
633,l*r+p,False,False
633,l*p+r,False,False
633,l*r*p,False,False
634,l,False,False
634,p,False,False
634,r,False,False
634,l+p,False,False
634,l+r,True,False
634,p+r,False,False
634,l*r,False,False
634,l*p,True,False
634,p*r,False,False
634,l+r+p,True,False
634,l+r*p,False,False
634,l*r+p,False,False
634,l*p+r,True,False
634,l*r*p,False,False
635,l,False,False
635,p,False,False
635,r,False,False
635,l+p,False,False
635,l+r,False,False
635,p+r,False,False
635,l*r,True,False
635,l*p,False,False
635,p*r,False,False
635,l+r+p,False,False
635,l+r*p,False,False
635,l*r+p,True,False
635,l*p+r,True,False
635,l*r*p,True,False
636,l,False,False
636,p,False,False
636,r,False,False
636,l+p,False,False
636,l+r,False,False
636,p+r,False,False
636,l*r,True,False
636,l*p,True,True
636,p*r,False,False
636,l+r+p,True,False
636,l+r*p,False,False
636,l*r+p,False,False
636,l*p+r,False,False
636,l*r*p,True,False
637,l,False,False
637,p,False,False
637,r,False,False
637,l+p,False,False
637,l+r,False,False
637,p+r,False,False
637,l*r,False,False
637,l*p,True,False
637,p*r,False,False
637,l+r+p,False,False
637,l+r*p,False,False
637,l*r+p,False,False
637,l*p+r,False,False
637,l*r*p,True,False
638,l,False,False
638,p,False,False
638,r,False,False
638,l+p,False,False
638,l+r,False,False
638,p+r,False,False
638,l*r,True,False
638,l*p,True,False
638,p*r,False,False
638,l+r+p,True,False
638,l+r*p,False,False
638,l*r+p,False,False
638,l*p+r,False,False
638,l*r*p,False,False
639,l,False,False
639,p,False,False
639,r,False,False
639,l+p,False,False
639,l+r,False,False
639,p+r,True,False
639,l*r,False,False
639,l*p,True,False
639,p*r,False,False
639,l+r+p,True,False
639,l+r*p,False,False
639,l*r+p,False,False
639,l*p+r,True,False
639,l*r*p,False,False
640,l,False,False
640,p,False,False
640,r,False,False
640,l+p,False,False
640,l+r,False,False
640,p+r,False,False
640,l*r,True,False
640,l*p,True,True
640,p*r,False,False
640,l+r+p,False,False
640,l+r*p,False,False
640,l*r+p,False,False
640,l*p+r,True,False
640,l*r*p,True,False
641,l,False,False
641,p,False,False
641,r,False,False
641,l+p,True,False
641,l+r,False,False
641,p+r,False,False
641,l*r,True,False
641,l*p,True,False
641,p*r,False,False
641,l+r+p,False,False
641,l+r*p,False,False
641,l*r+p,False,False
641,l*p+r,False,False
641,l*r*p,True,False
642,l,False,False
642,p,False,False
642,r,False,False
642,l+p,False,False
642,l+r,True,False
642,p+r,False,False
642,l*r,True,False
642,l*p,False,False
642,p*r,True,True
642,l+r+p,True,False
642,l+r*p,True,False
642,l*r+p,True,False
642,l*p+r,True,False
642,l*r*p,False,False
643,l,False,False
643,p,False,False
643,r,False,False
643,l+p,False,False
643,l+r,True,False
643,p+r,False,False
643,l*r,True,False
643,l*p,True,False
643,p*r,False,False
643,l+r+p,False,False
643,l+r*p,False,False
643,l*r+p,False,False
643,l*p+r,True,False
643,l*r*p,False,False
644,l,False,False
644,p,False,False
644,r,False,False
644,l+p,False,False
644,l+r,False,False
644,p+r,False,False
644,l*r,False,False
644,l*p,False,False
644,p*r,False,False
644,l+r+p,False,False
644,l+r*p,False,False
644,l*r+p,False,False
644,l*p+r,False,False
644,l*r*p,True,False
645,l,False,False
645,p,False,False
645,r,False,False
645,l+p,False,False
645,l+r,True,False
645,p+r,True,False
645,l*r,True,False
645,l*p,True,True
645,p*r,False,False
645,l+r+p,False,False
645,l+r*p,True,False
645,l*r+p,True,False
645,l*p+r,True,True
645,l*r*p,True,True
646,l,False,False
646,p,False,False
646,r,False,False
646,l+p,False,False
646,l+r,False,False
646,p+r,False,False
646,l*r,True,False
646,l*p,False,False
646,p*r,False,False
646,l+r+p,False,False
646,l+r*p,False,False
646,l*r+p,False,False
646,l*p+r,True,False
646,l*r*p,False,False
647,l,False,False
647,p,True,False
647,r,False,False
647,l+p,True,False
647,l+r,True,False
647,p+r,False,False
647,l*r,True,False
647,l*p,True,False
647,p*r,True,False
647,l+r+p,False,False
647,l+r*p,True,True
647,l*r+p,False,False
647,l*p+r,True,False
647,l*r*p,True,False
648,l,False,False
648,p,True,False
648,r,False,False
648,l+p,False,False
648,l+r,True,False
648,p+r,False,False
648,l*r,True,True
648,l*p,False,False
648,p*r,False,False
648,l+r+p,False,False
648,l+r*p,False,False
648,l*r+p,False,False
648,l*p+r,False,False
648,l*r*p,False,False
649,l,False,False
649,p,False,False
649,r,False,False
649,l+p,False,False
649,l+r,True,False
649,p+r,False,False
649,l*r,False,False
649,l*p,True,False
649,p*r,False,False
649,l+r+p,True,False
649,l+r*p,False,False
649,l*r+p,False,False
649,l*p+r,False,False
649,l*r*p,False,False
650,l,False,False
650,p,False,False
650,r,False,False
650,l+p,False,False
650,l+r,False,False
650,p+r,False,False
650,l*r,False,False
650,l*p,True,False
650,p*r,False,False
650,l+r+p,False,False
650,l+r*p,False,False
650,l*r+p,True,False
650,l*p+r,False,False
650,l*r*p,False,False
651,l,False,False
651,p,False,False
651,r,False,False
651,l+p,False,False
651,l+r,False,False
651,p+r,False,False
651,l*r,True,False
651,l*p,False,False
651,p*r,False,False
651,l+r+p,True,False
651,l+r*p,False,False
651,l*r+p,True,False
651,l*p+r,False,False
651,l*r*p,False,False
652,l,False,False
652,p,False,False
652,r,False,False
652,l+p,False,False
652,l+r,True,False
652,p+r,False,False
652,l*r,True,False
652,l*p,False,False
652,p*r,False,False
652,l+r+p,True,True
652,l+r*p,False,False
652,l*r+p,False,False
652,l*p+r,False,False
652,l*r*p,False,False
653,l,False,False
653,p,False,False
653,r,False,False
653,l+p,False,False
653,l+r,False,False
653,p+r,False,False
653,l*r,True,False
653,l*p,True,False
653,p*r,False,False
653,l+r+p,False,False
653,l+r*p,False,False
653,l*r+p,True,True
653,l*p+r,False,False
653,l*r*p,False,False
654,l,False,False
654,p,False,False
654,r,False,False
654,l+p,False,False
654,l+r,False,False
654,p+r,False,False
654,l*r,True,False
654,l*p,False,False
654,p*r,False,False
654,l+r+p,False,False
654,l+r*p,False,False
654,l*r+p,True,False
654,l*p+r,False,False
654,l*r*p,False,False
655,l,False,False
655,p,False,False
655,r,False,False
655,l+p,False,False
655,l+r,True,False
655,p+r,False,False
655,l*r,False,False
655,l*p,False,False
655,p*r,False,False
655,l+r+p,False,False
655,l+r*p,False,False
655,l*r+p,False,False
655,l*p+r,False,False
655,l*r*p,True,False
656,l,False,False
656,p,False,False
656,r,False,False
656,l+p,False,False
656,l+r,True,False
656,p+r,False,False
656,l*r,True,False
656,l*p,True,True
656,p*r,False,False
656,l+r+p,False,False
656,l+r*p,False,False
656,l*r+p,False,False
656,l*p+r,True,False
656,l*r*p,False,False
657,l,False,False
657,p,False,False
657,r,False,False
657,l+p,False,False
657,l+r,True,False
657,p+r,False,False
657,l*r,True,False
657,l*p,False,False
657,p*r,False,False
657,l+r+p,True,False
657,l+r*p,False,False
657,l*r+p,True,True
657,l*p+r,False,False
657,l*r*p,False,False
658,l,False,False
658,p,False,False
658,r,False,False
658,l+p,False,False
658,l+r,False,False
658,p+r,False,False
658,l*r,False,False
658,l*p,False,False
658,p*r,False,False
658,l+r+p,False,False
658,l+r*p,False,False
658,l*r+p,False,False
658,l*p+r,False,False
658,l*r*p,False,False
659,l,False,False
659,p,False,False
659,r,False,False
659,l+p,False,False
659,l+r,False,False
659,p+r,False,False
659,l*r,True,False
659,l*p,True,False
659,p*r,False,False
659,l+r+p,True,False
659,l+r*p,False,False
659,l*r+p,False,False
659,l*p+r,True,True
659,l*r*p,True,True
660,l,False,False
660,p,False,False
660,r,False,False
660,l+p,False,False
660,l+r,False,False
660,p+r,False,False
660,l*r,True,False
660,l*p,True,True
660,p*r,True,False
660,l+r+p,False,False
660,l+r*p,True,False
660,l*r+p,False,False
660,l*p+r,True,True
660,l*r*p,True,True
661,l,False,False
661,p,False,False
661,r,False,False
661,l+p,False,False
661,l+r,True,False
661,p+r,False,False
661,l*r,True,False
661,l*p,True,False
661,p*r,False,False
661,l+r+p,True,False
661,l+r*p,False,False
661,l*r+p,True,True
661,l*p+r,False,False
661,l*r*p,False,False
662,l,False,False
662,p,False,False
662,r,False,False
662,l+p,False,False
662,l+r,False,False
662,p+r,False,False
662,l*r,False,False
662,l*p,False,False
662,p*r,False,False
662,l+r+p,False,False
662,l+r*p,False,False
662,l*r+p,True,False
662,l*p+r,False,False
662,l*r*p,False,False
663,l,False,False
663,p,False,False
663,r,False,False
663,l+p,False,False
663,l+r,False,False
663,p+r,False,False
663,l*r,False,False
663,l*p,False,False
663,p*r,False,False
663,l+r+p,False,False
663,l+r*p,False,False
663,l*r+p,False,False
663,l*p+r,False,False
663,l*r*p,False,False
664,l,False,False
664,p,False,False
664,r,False,False
664,l+p,False,False
664,l+r,False,False
664,p+r,False,False
664,l*r,True,False
664,l*p,False,False
664,p*r,True,False
664,l+r+p,False,False
664,l+r*p,False,False
664,l*r+p,False,False
664,l*p+r,True,False
664,l*r*p,True,False
665,l,False,False
665,p,False,False
665,r,False,False
665,l+p,True,False
665,l+r,False,False
665,p+r,False,False
665,l*r,True,False
665,l*p,False,False
665,p*r,False,False
665,l+r+p,False,False
665,l+r*p,False,False
665,l*r+p,False,False
665,l*p+r,False,False
665,l*r*p,True,True
666,l,False,False
666,p,False,False
666,r,False,False
666,l+p,False,False
666,l+r,True,False
666,p+r,False,False
666,l*r,True,False
666,l*p,False,False
666,p*r,False,False
666,l+r+p,False,False
666,l+r*p,True,True
666,l*r+p,False,False
666,l*p+r,True,False
666,l*r*p,True,False
667,l,False,False
667,p,False,False
667,r,False,False
667,l+p,False,False
667,l+r,False,False
667,p+r,False,False
667,l*r,False,False
667,l*p,False,False
667,p*r,False,False
667,l+r+p,False,False
667,l+r*p,True,False
667,l*r+p,False,False
667,l*p+r,False,False
667,l*r*p,False,False
668,l,False,False
668,p,False,False
668,r,False,False
668,l+p,False,False
668,l+r,False,False
668,p+r,False,False
668,l*r,True,False
668,l*p,True,False
668,p*r,False,False
668,l+r+p,False,False
668,l+r*p,False,False
668,l*r+p,True,False
668,l*p+r,False,False
668,l*r*p,False,False
669,l,False,False
669,p,False,False
669,r,False,False
669,l+p,False,False
669,l+r,True,False
669,p+r,True,False
669,l*r,True,True
669,l*p,False,False
669,p*r,False,False
669,l+r+p,True,False
669,l+r*p,False,False
669,l*r+p,True,False
669,l*p+r,False,False
669,l*r*p,False,False
670,l,False,False
670,p,False,False
670,r,False,False
670,l+p,False,False
670,l+r,False,False
670,p+r,False,False
670,l*r,True,False
670,l*p,True,False
670,p*r,True,False
670,l+r+p,False,False
670,l+r*p,False,False
670,l*r+p,False,False
670,l*p+r,True,False
670,l*r*p,True,True
671,l,False,False
671,p,False,False
671,r,False,False
671,l+p,True,False
671,l+r,False,False
671,p+r,False,False
671,l*r,True,False
671,l*p,False,False
671,p*r,False,False
671,l+r+p,False,False
671,l+r*p,False,False
671,l*r+p,True,False
671,l*p+r,True,False
671,l*r*p,True,False
672,l,False,False
672,p,False,False
672,r,False,False
672,l+p,False,False
672,l+r,True,False
672,p+r,False,False
672,l*r,False,False
672,l*p,False,False
672,p*r,False,False
672,l+r+p,False,False
672,l+r*p,False,False
672,l*r+p,False,False
672,l*p+r,False,False
672,l*r*p,True,False
673,l,False,False
673,p,False,False
673,r,False,False
673,l+p,False,False
673,l+r,True,False
673,p+r,False,False
673,l*r,False,False
673,l*p,True,False
673,p*r,True,False
673,l+r+p,False,False
673,l+r*p,True,False
673,l*r+p,False,False
673,l*p+r,False,False
673,l*r*p,True,False
674,l,False,False
674,p,False,False
674,r,False,False
674,l+p,False,False
674,l+r,False,False
674,p+r,False,False
674,l*r,True,False
674,l*p,False,False
674,p*r,False,False
674,l+r+p,False,False
674,l+r*p,False,False
674,l*r+p,False,False
674,l*p+r,False,False
674,l*r*p,False,False
675,l,False,False
675,p,True,False
675,r,False,False
675,l+p,False,False
675,l+r,False,False
675,p+r,False,False
675,l*r,True,False
675,l*p,False,False
675,p*r,False,False
675,l+r+p,True,False
675,l+r*p,False,False
675,l*r+p,False,False
675,l*p+r,True,True
675,l*r*p,False,False
676,l,False,False
676,p,False,False
676,r,False,False
676,l+p,False,False
676,l+r,True,False
676,p+r,False,False
676,l*r,True,False
676,l*p,False,False
676,p*r,False,False
676,l+r+p,False,False
676,l+r*p,False,False
676,l*r+p,True,False
676,l*p+r,True,True
676,l*r*p,True,False
677,l,False,False
677,p,False,False
677,r,False,False
677,l+p,True,False
677,l+r,False,False
677,p+r,False,False
677,l*r,True,False
677,l*p,True,False
677,p*r,False,False
677,l+r+p,False,False
677,l+r*p,False,False
677,l*r+p,True,False
677,l*p+r,False,False
677,l*r*p,False,False
678,l,False,False
678,p,False,False
678,r,False,False
678,l+p,False,False
678,l+r,False,False
678,p+r,False,False
678,l*r,False,False
678,l*p,True,False
